event,time,gender,age,became_member_on,income,reward,difficulty,duration,offer_type,is_viewed,web_channel,mobile_channel,social_channel
transaction,450,F,38,20170809,60000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,222,F,38,20170809,60000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,606,F,38,20170809,60000.0,2.0,10.0,10.0,discount,0.0,1,1,1
transaction,492,M,41,20171025,56000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,42,M,41,20171025,56000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,204,M,41,20171025,56000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,444,M,69,20160711,47000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,354,M,69,20160711,47000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,60,M,69,20160711,47000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,318,M,69,20160711,47000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,174,M,86,20150813,58000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,522,M,86,20150813,58000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,420,M,86,20150813,58000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,36,M,86,20150813,58000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,6,F,54,20170729,91000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,582,F,54,20170729,91000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,402,F,54,20170729,91000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,90,F,58,20170812,111000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,456,F,58,20170812,111000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,576,F,58,20170812,111000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,168,F,58,20170812,111000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,540,F,62,20160205,99000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,102,F,62,20160205,99000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,426,F,62,20160205,99000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,594,F,62,20160205,99000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,204,O,68,20170417,76000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,360,O,68,20170417,76000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,450,O,68,20170417,76000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,174,M,31,20171124,51000.0,3.0,7.0,7.0,discount,0.0,1,1,1
offer completed,408,M,31,20171124,51000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,54,M,31,20171124,51000.0,2.0,10.0,10.0,discount,0.0,1,1,1
offer completed,534,F,56,20171028,90000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,534,F,56,20171028,90000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,174,F,59,20160327,55000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,582,F,59,20160327,55000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,126,F,59,20160327,55000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,336,F,59,20160327,55000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,582,F,46,20180625,51000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,192,F,46,20180625,51000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,372,F,46,20180625,51000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,444,F,46,20180625,51000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,18,F,46,20180625,51000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,42,F,66,20160201,73000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,600,F,66,20160201,73000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,258,M,53,20171231,74000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,570,M,53,20171231,74000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,600,M,53,20171231,74000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,510,F,91,20170815,37000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,426,F,91,20170815,37000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,468,F,54,20171010,89000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,684,F,54,20171010,89000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,612,M,70,20180529,55000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,216,M,70,20180529,55000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,60,M,70,20180529,55000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,600,M,70,20180529,55000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,360,M,70,20180529,55000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,468,F,43,20180129,72000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,360,F,43,20180129,72000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,576,F,43,20180129,72000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,120,F,43,20180129,72000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,540,F,43,20180129,72000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,354,M,71,20180101,69000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,324,M,71,20180101,69000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,342,O,60,20180518,57000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,714,O,60,20180518,57000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,342,O,60,20180518,57000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,348,F,48,20180726,64000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,204,F,48,20180726,64000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,294,M,62,20171019,37000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,378,M,62,20171019,37000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,564,M,62,20171019,37000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,576,F,67,20151123,50000.0,3.0,7.0,7.0,discount,0.0,1,1,1
transaction,210,F,67,20151123,50000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,576,F,67,20151123,50000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,408,F,67,20151123,50000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
transaction,564,M,39,20180510,61000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,396,M,39,20180510,61000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,216,M,39,20180510,61000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,18,M,39,20180510,61000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,558,M,29,20170319,55000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,258,M,29,20170319,55000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,48,M,29,20170319,55000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,534,M,29,20170319,55000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,582,M,29,20170319,55000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,528,M,55,20140923,36000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,144,M,55,20140923,36000.0,3.0,7.0,7.0,discount,0.0,1,1,1
transaction,252,M,55,20140923,36000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,498,M,55,20140923,36000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,168,M,65,20160828,77000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,540,M,65,20160828,77000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,6,M,65,20160828,77000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,408,F,53,20180119,103000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,408,F,53,20180119,103000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,24,F,53,20180119,103000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,540,F,61,20171110,112000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,540,F,61,20171110,112000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,540,F,61,20171110,112000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,216,M,75,20180223,42000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,558,M,75,20180223,42000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,516,F,69,20130906,79000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,78,F,69,20130906,79000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,516,F,69,20130906,79000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,396,F,24,20170209,31000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,210,F,24,20170209,31000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,618,F,24,20170209,31000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,12,F,24,20170209,31000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,72,F,51,20160419,105000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,222,F,51,20160419,105000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,426,F,51,20160419,105000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,96,M,55,20180413,58000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,420,M,55,20180413,58000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,420,M,55,20180413,58000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,678,M,52,20170825,70000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,300,M,52,20170825,70000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,294,M,70,20180613,83000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,450,M,70,20180613,83000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,450,M,70,20180613,83000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,414,F,61,20170916,96000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,24,F,61,20170916,96000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,606,F,61,20170916,96000.0,2.0,10.0,10.0,discount,0.0,1,1,1
offer completed,78,F,25,20180527,68000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,438,F,25,20180527,68000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,516,F,25,20180527,68000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,186,F,25,20180527,68000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,510,M,49,20170828,31000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,192,M,49,20170828,31000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
transaction,576,M,30,20180327,38000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,144,M,30,20180327,38000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,378,M,30,20180327,38000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,636,M,60,20180115,83000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,228,M,60,20180115,83000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,432,M,60,20180115,83000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,150,F,55,20160505,54000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,522,F,55,20160505,54000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,174,F,55,20160505,54000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,630,F,55,20160505,54000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,504,M,34,20140905,36000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,66,M,34,20140905,36000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,600,M,34,20140905,36000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,600,M,34,20140905,36000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,228,M,34,20140905,36000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,636,F,54,20180204,66000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,672,M,52,20151031,50000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,66,M,52,20151031,50000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,378,M,52,20151031,50000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,522,M,52,20151031,50000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,618,M,81,20180408,50000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,216,M,81,20180408,50000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,492,M,81,20180408,50000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,366,M,81,20180408,50000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,156,M,81,20180408,50000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,510,F,61,20170915,99000.0,3.0,7.0,7.0,discount,0.0,1,1,1
offer completed,210,F,61,20170915,99000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,510,M,61,20180406,67000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,510,M,61,20180406,67000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,666,M,61,20180406,67000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,390,F,56,20180313,53000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,624,F,56,20180313,53000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,294,F,56,20180313,53000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,96,M,60,20161025,79000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,534,M,60,20161025,79000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,222,M,60,20161025,79000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,456,M,60,20161025,79000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,456,M,60,20161025,79000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,192,F,21,20171216,51000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,12,F,21,20171216,51000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,534,F,21,20171216,51000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,384,M,62,20160328,52000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,528,M,62,20160328,52000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,72,M,62,20160328,52000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,414,M,62,20160328,52000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,366,M,43,20140621,73000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,66,M,43,20140621,73000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,612,M,43,20140621,73000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,204,M,43,20140621,73000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,72,M,48,20170911,53000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,390,M,48,20170911,53000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,522,M,48,20170911,53000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,516,M,45,20171127,68000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
transaction,420,M,45,20171127,68000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,642,F,69,20180514,70000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,420,F,69,20180514,70000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,384,F,69,20180514,70000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,642,F,69,20180514,70000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,630,M,31,20171128,60000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,510,M,31,20171128,60000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,534,M,41,20140618,57000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,534,M,41,20140618,57000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,342,M,41,20140618,57000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,204,O,53,20140502,83000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,48,O,53,20140502,83000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,588,O,53,20140502,83000.0,2.0,10.0,10.0,discount,0.0,1,1,1
transaction,354,M,80,20171220,31000.0,0.0,0.0,3.0,informational,0.0,0,1,1
transaction,84,M,80,20171220,31000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,198,F,66,20170405,105000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,432,F,66,20170405,105000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,594,F,66,20170405,105000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,432,F,66,20170405,105000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,594,F,66,20170405,105000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,558,F,65,20171201,113000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,528,F,65,20171201,113000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,606,F,65,20171201,113000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,492,F,74,20170924,43000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,24,F,74,20170924,43000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,408,F,74,20170924,43000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,498,M,62,20171126,61000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,132,M,62,20171126,61000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,588,M,62,20171126,61000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,468,F,53,20161122,53000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,270,F,53,20161122,53000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,594,F,53,20161122,53000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,438,M,43,20171204,63000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,360,M,43,20171204,63000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,36,M,43,20171204,63000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,516,M,43,20171204,63000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,534,F,81,20160824,37000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,54,F,81,20160824,37000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,576,F,81,20160824,37000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,438,F,81,20160824,37000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,582,M,43,20160819,100000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,534,M,43,20160819,100000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,342,M,43,20160819,100000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,12,M,43,20160819,100000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,246,M,43,20160819,100000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,534,M,48,20180629,39000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,636,M,48,20180629,39000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,264,M,79,20180613,64000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,384,M,79,20180613,64000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,24,F,55,20170111,93000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,612,F,55,20170111,93000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,306,F,55,20170111,93000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,534,F,55,20170111,93000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
transaction,504,M,80,20160723,64000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,0,M,80,20160723,64000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
transaction,576,M,80,20160723,64000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,360,M,80,20160723,64000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,258,M,80,20160723,64000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,246,M,72,20170929,61000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,342,M,72,20170929,61000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,396,F,62,20160626,81000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,78,F,62,20160626,81000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,588,F,62,20160626,81000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,174,F,62,20160626,81000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,564,F,50,20160822,106000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,630,F,50,20160822,106000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,168,F,50,20160822,106000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,120,F,50,20160822,106000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,426,F,50,20160822,106000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,102,M,69,20180613,73000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,462,M,69,20180613,73000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,288,F,24,20170906,38000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,18,F,24,20170906,38000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,426,F,24,20170906,38000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,684,M,55,20180509,57000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,438,M,55,20180509,57000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,180,M,55,20180509,57000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,18,M,55,20180509,57000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,480,M,48,20170819,76000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,36,F,41,20151006,39000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,438,F,41,20151006,39000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,546,F,41,20151006,39000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,600,F,41,20151006,39000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,402,F,90,20170129,31000.0,3.0,7.0,7.0,discount,0.0,1,1,1
offer completed,582,F,90,20170129,31000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,48,F,90,20170129,31000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,498,M,27,20160222,69000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,78,M,27,20160222,69000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,234,M,27,20160222,69000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,522,M,27,20160222,69000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,654,F,60,20160721,94000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,528,F,60,20160721,94000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,660,M,66,20170920,72000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,660,M,66,20170920,72000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,420,M,66,20170920,72000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
transaction,342,M,64,20180622,49000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,294,M,64,20180622,49000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,672,M,64,20180622,49000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,672,M,64,20180622,49000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,186,F,34,20161110,46000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,546,F,34,20161110,46000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,54,F,34,20161110,46000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,498,M,71,20170824,73000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,510,M,71,20170824,73000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,168,M,71,20170824,73000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,162,M,71,20170824,73000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,690,M,37,20171214,30000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,0,M,37,20171214,30000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,468,M,75,20140203,92000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,534,M,75,20140203,92000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,168,M,75,20140203,92000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,150,M,75,20140203,92000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,618,M,52,20160328,38000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,108,M,52,20160328,38000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,186,M,52,20160328,38000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,480,M,52,20160328,38000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,594,M,52,20160328,38000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,528,F,71,20160113,65000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,204,F,71,20160113,65000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,24,F,71,20160113,65000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,372,F,58,20170310,71000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,408,F,58,20170310,71000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,552,F,58,20170310,71000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,594,F,58,20170310,71000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,240,M,48,20140524,78000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,588,M,48,20140524,78000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,624,F,67,20180717,86000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,474,F,67,20180717,86000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,234,F,67,20180717,86000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,480,M,73,20171129,54000.0,2.0,10.0,7.0,discount,0.0,1,1,0
